LoyaltyId,ContactId,FirstName,LastName,FullName,DateOfBirth,Gender,EMail,Telephone,RewardPoints,CreditCard,CreatedOn
LOYID_5626,CNTID_5626,Patricia,Divens,Patricia Divens,1973-01-30,Female,patricia_divens@cabreraandsons.com,+1-422-857-1814x5907,21,Yes,2017-04-09
LOYID_5627,CNTID_5627,Laura,Polidori,Laura Polidori,1990-01-19,Female,laura_polidori@jonesmorrison.com,306-568-2012x6943,234,No,2018-05-10
LOYID_5628,CNTID_5628,Nancy,Valeriani,Nancv Valeriani,1974-02-28,Female,nancy_valeriani@grantplc.com,(347)886-0768x1517,19,No,2017-08-02
LOYID_5629,CNTID_5629,Sharon,Goza,Sharon Goxa,1981-02-02,Female,sharon_goza@connerltd.com,046.650.2505x2971,158,No,2018-01-18
LOYID_5630,CNTID_5630,Karen,Daft,Karen Daft,1973-05-26,Female,karen_daft@hernandezbarnes.com,(020)751-3854,117,Yes,2018-05-17
LOYID_5631,CNTID_5631,Patricia,Dub,Patricia Dub,2004-04-28,Female,patricia_dub@scottltd.com,001-955-719-2188x611,242,Yes,2017-06-04
LOYID_5632,CNTID_5632,Helen,Leconey,Helen Leconey,1980-03-22,Female,helen_leconey@waltonllc.com,681-006-7981x865,106,Yes,2017-09-14
LOYID_5633,CNTID_5633,Sarah,Flourney,Sarah Flourney,1985-05-20,Female,sarah_flourney@fowlerguzmanandlee.com,(930)573-0591,174,No,2017-07-29
LOYID_5634,CNTID_5634,Ruth,Simard,Simard Ruth,2011-08-29,Female,ruth_simard@hollandllc.com,007-323-2413,123,No,2017-07-09
LOYID_5635,CNTID_5635,Patricia,Hissam,Patricia Hissam,2007-09-26,Female,patricia_hissam@martinezbrownandgates.com,982.772.6648,157,No,2017-01-20
LOYID_5636,CNTID_5636,Kimberly,Koczur,Kimberly Koczur,1998-12-23,Female,kimberly_koczur@sanchezatkins.com,001-754-539-5445x56332,105,No,2018-07-23
LOYID_5637,CNTID_5637,Sharon,Obray,Obray Sharon,1980-12-06,Female,sharon_obray@morrisgoodman.com,275.239.6509x21833,118,Yes,2018-08-04
LOYID_5638,CNTID_5638,Betty,Mingee,Betty Mingee,1982-09-24,Female,betty_mingee@durhamrosario.com,001-531-922-5763x98143,193,Yes,2017-09-08
LOYID_5639,CNTID_5639,Sarah,Hancey,Hancey Sarah,1997-11-13,Female,sarah_hancey@vargasreynolds.com,001-594-095-4437x1725,192,Yes,2017-06-06
LOYID_5640,CNTID_5640,Maria,Waldhoff,Maria Waldhoff,2009-10-01,Female,maria_waldhoff@liltd.com,323-587-1612x660,214,Yes,2017-06-05
LOYID_5641,CNTID_5641,Barbara,Seiber,Barbara Seiber,1986-08-19,Female,barbara_seiber@westmacias.com,730-476-9982x75504,104,No,2017-03-16
LOYID_5642,CNTID_5642,Betty,Gowing,Betty Gowing,2003-02-25,Female,betty_gowing@thomaslarsenandbest.com,001-993-092-8444x053,20,Yes,2018-04-12
LOYID_5643,CNTID_5643,Sarah,Mcclish,Sarah occlish,1992-02-12,Female,sarah_mcclish@gibsonbennett.com,533-442-6586,44,Yes,2017-06-25
LOYID_5644,CNTID_5644,Susan,Matison,Matison Susan,2012-11-17,Female,susan_matison@lopezmorrisonandmccarty.com,(360)232-1406x0638,105,No,2018-03-06
LOYID_5645,CNTID_5645,Nancy,Claborn,Nancy Claborn,1988-06-18,Female,nancy_claborn@goodwinclarkandwu.com,+1-618-564-0352x4180,158,Yes,2017-01-14
LOYID_5646,CNTID_5646,Laura,Eisele,Laura Eisele,1988-08-15,Female,laura_eisele@martinezguerraandwinters.com,443.859.8489,274,Yes,2018-06-18
LOYID_5647,CNTID_5647,Karen,Tennille,Karen Tennimle,2001-12-20,Female,karen_tennille@claytonsmithandflores.com,293.980.0182x4454,89,Yes,2017-08-18
LOYID_5648,CNTID_5648,Sharon,Terrebonne,Sharon Terrebonne,2012-05-03,Female,sharon_terrebonne@martinjordan.com,466-690-7310x54600,117,Yes,2017-08-19
LOYID_5649,CNTID_5649,Patricia,Krag,Krag Patricia,1996-11-28,Female,patricia_krag@reyesparkerandstephens.com,+1-229-257-3658x50424,267,No,2018-03-12
LOYID_5650,CNTID_5650,Nancy,Cuzco,Nancy Cuzco,1991-05-01,Female,nancy_cuzco@fullerthompson.com,411-430-0607x12904,14,No,2017-07-29
LOYID_5651,CNTID_5651,Jennifer,Casanova,Jennifer Casanova,1973-09-08,Female,jennifer_casanova@chapmanorozco.com,+1-916-817-6196,186,Yes,2017-04-01
LOYID_5652,CNTID_5652,Barbara,Griffey,Griffey Barbara,2009-10-14,Female,barbara_griffey@grantplc.com,722-726-6424,116,Yes,2017-10-24
LOYID_5653,CNTID_5653,Helen,Verrecchia,Verrecchia Helen,1993-04-19,Female,helen_verrecchia@lopezandsons.com,951-643-3083x711,293,No,2017-05-08
LOYID_5654,CNTID_5654,Sharon,Shultz,Sharon Shultz,2008-04-01,Female,sharon_shultz@thomasallen.com,001-842-028-5362x07025,105,Yes,2018-02-13
LOYID_5655,CNTID_5655,Jennifer,Vandeveer,Vandeveer Jennifer,2008-06-03,Female,jennifer_vandeveer@mcintyreandsons.com,004-297-3034x8464,201,Yes,2017-02-17
LOYID_5656,CNTID_5656,Linda,Antona,Linda Antona,1999-11-12,Female,linda_antona@thomasraymond.com,(585)354-8829,152,No,2018-05-15
LOYID_5657,CNTID_5657,Maria,Bailard,Maria Bailard,2010-07-31,Female,maria_bailard@floresltd.com,243.040.1986,164,Yes,2018-07-05
LOYID_5658,CNTID_5658,Sarah,Sojo,Sarah Sojo,1975-02-27,Female,sarah_sojo@sandovalzamoraandkey.com,723-847-6980x4205,24,No,2018-08-29
LOYID_5659,CNTID_5659,Laura,Goodridge,Laura Goodridge,2004-08-15,Female,laura_goodridge@martinezltd.com,573-442-8425x737,30,Yes,2018-09-30
LOYID_5660,CNTID_5660,Margaret,Simkowitz,Margaret Simkowitz,1976-10-25,Female,margaret_simkowitz@nguyenhanson.com,4469035725,268,No,2017-01-17
LOYID_5661,CNTID_5661,Helen,Duitscher,Helen Duitscder,1979-08-15,Female,helen_duitscher@snyderyoungandluna.com,(599)150-2422x63849,92,No,2017-02-07
LOYID_5662,CNTID_5662,Barbara,Faure,Barbara Faure,2006-10-25,Female,barbara_faure@youngmontoyaandwood.com,001-222-875-0251x7125,179,No,2018-05-09
LOYID_5663,CNTID_5663,Sandra,Mushett,Sandra Mushett,1981-08-16,Female,sandra_mushett@suttonandsons.com,+1-037-323-3317x5871,207,No,2017-05-06
LOYID_5664,CNTID_5664,Karen,Gershkovich,Karen Gerkhkovich,1995-09-03,Female,karen_gershkovich@younginc.com,(908)469-9489,173,No,2017-09-26
LOYID_5665,CNTID_5665,Sharon,Syrstad,Sharon Syrstad,2004-08-21,Female,sharon_syrstad@crosbyleeandhorton.com,326.803.2132x581,89,Yes,2018-04-22
LOYID_5666,CNTID_5666,Elizabeth,Storti,Elizabeth Storti,1993-10-18,Female,elizabeth_storti@mirandamaddox.com,+1-113-684-2410x74468,240,No,2017-04-20
LOYID_5667,CNTID_5667,Patricia,Utvik,Utvik Patricia,2013-06-13,Female,patricia_utvik@wanghicks.com,952.707.6123x158,248,No,2018-07-19
LOYID_5668,CNTID_5668,Mary,Osako,Mary Osako,2010-01-09,Female,mary_osako@dominguezltd.com,392.127.8034x65202,148,Yes,2017-12-24
LOYID_5669,CNTID_5669,Susan,Strachan,Susan Strachan,1991-01-01,Female,susan_strachan@millerpham.com,9043869609,46,No,2018-01-14
LOYID_5670,CNTID_5670,Donna,Goehl,Donna Goehl,2018-04-11,Female,donna_goehl@mcdonaldthompsonandwilkinson.com,011-468-7510,164,No,2018-11-24
LOYID_5671,CNTID_5671,Carol,Dufort,Carol Dufort,1969-02-01,Female,carol_dufort@johnsonsmall.com,(391)346-2577x7559,126,Yes,2017-04-01
LOYID_5672,CNTID_5672,Barbara,Spidle,Barbara Spidle,2002-07-17,Female,barbara_spidle@mcneilcraigandjenkins.com,(077)294-7792x1983,92,Yes,2018-02-28
LOYID_5673,CNTID_5673,Mary,Hammack,Mary Hammack,2003-12-03,Female,mary_hammack@wellswhiteandlester.com,001-903-831-7458x292,105,Yes,2017-07-13
LOYID_5674,CNTID_5674,Ruth,Nuzum,Ruth Nuzum,1999-03-25,Female,ruth_nuzum@bowmandukeanddawson.com,955-842-2801x27931,117,No,2017-05-19
LOYID_5675,CNTID_5675,Helen,Dishaw,Helen Dishaw,2004-09-03,Female,helen_dishaw@websterltd.com,016-084-2860,32,Yes,2017-09-14
LOYID_5676,CNTID_5676,Michelle,Limle,Michedle Limle,2002-08-27,Female,michelle_limle@mitchellduarte.com,433-104-4499x4688,123,Yes,2018-05-15
LOYID_5677,CNTID_5677,Laura,Soppe,Laura Soppe,2016-07-05,Female,laura_soppe@kingplc.com,606.187.3942,156,Yes,2018-04-12
LOYID_5678,CNTID_5678,Sarah,Shumway,Sarah Shunway,1982-02-04,Female,sarah_shumway@riverahuffmanandbrown.com,002.977.9541x18063,163,No,2018-03-17
LOYID_5679,CNTID_5679,Jennifer,Fahrni,Jennifer Fahrni,2009-07-03,Female,jennifer_fahrni@morrisbooth.com,675.440.4949,284,Yes,2018-05-15
LOYID_5680,CNTID_5680,Linda,Lafave,Linda Lafave,1971-12-08,Female,linda_lafave@ellisramirezandyoung.com,(571)956-8663,186,Yes,2018-01-14
LOYID_5681,CNTID_5681,Donna,Matrisciano,Donna Matrisciano,1983-09-01,Female,donna_matrisciano@woodsgroup.com,(848)168-3937,96,No,2018-01-30
LOYID_5682,CNTID_5682,Margaret,Routte,Routte Margaret,1997-07-02,Female,margaret_routte@garciamclaughlin.com,7721585262,165,No,2017-04-15
LOYID_5683,CNTID_5683,Laura,Macrum,Laura Macrum,2013-05-06,Female,laura_macrum@duncanholmesandmitchell.com,(488)592-0085x6439,228,No,2018-02-24
LOYID_5684,CNTID_5684,Margaret,Hyett,Margarut Hyett,2001-01-11,Female,margaret_hyett@millergalvan.com,001-646-716-1241x4827,243,Yes,2017-08-26
LOYID_5685,CNTID_5685,Patricia,Dunk,Dunk Patricia,1968-12-25,Female,patricia_dunk@thomasliu.com,(368)823-3219x18995,164,No,2017-10-18
LOYID_5686,CNTID_5686,Elizabeth,Stueckrath,Elizabeth Stueckrath,2000-10-18,Female,elizabeth_stueckrath@hudsonhenry.com,646.075.7469x43440,61,Yes,2017-05-10
LOYID_5687,CNTID_5687,Donna,Borreggine,Donna Borreggine,1977-01-25,Female,donna_borreggine@wilsonhoffman.com,9088357573,141,No,2017-07-15
LOYID_5688,CNTID_5688,Nancy,Pauldo,Nancy Pauldo,2018-10-18,Female,nancy_pauldo@hendrixbrown.com,(442)234-6938,154,No,2017-03-31
LOYID_5689,CNTID_5689,Susan,Lamanna,Susan Lamanna,2008-09-16,Female,susan_lamanna@davidsonevans.com,+1-682-702-1057x5305,38,Yes,2017-02-26
LOYID_5690,CNTID_5690,Elizabeth,Like,Elizabeth Like,1975-12-15,Female,elizabeth_like@olsonhawkins.com,+1-053-327-9544,176,No,2017-10-06
LOYID_5691,CNTID_5691,Margaret,Luevano,Margaret Luevano,1990-03-27,Female,margaret_luevano@ochoarodriguez.com,(773)703-2521x3743,173,Yes,2018-11-06
LOYID_5692,CNTID_5692,Elizabeth,Romenesko,Elizabeth Romenesko,2000-03-13,Female,elizabeth_romenesko@levysimmons.com,102-486-5407,270,Yes,2017-05-20
LOYID_5693,CNTID_5693,Ruth,Raciti,Ruth Raciti,2001-10-27,Female,ruth_raciti@martinezgroup.com,786-250-4319x282,66,No,2017-08-16
LOYID_5694,CNTID_5694,Linda,Flautt,Flautt Linda,1992-01-15,Female,linda_flautt@stephensonplc.com,001-616-199-4330x1016,151,Yes,2018-05-13
LOYID_5695,CNTID_5695,Karen,Panik,Karen Panik,1995-08-13,Female,karen_panik@bennettmurrayandmanning.com,712.366.4325,132,No,2018-06-09
LOYID_5696,CNTID_5696,Maria,Filip,Maria Filip,2012-06-21,Female,maria_filip@rodriguezandsons.com,251.179.9465,45,No,2017-12-13
LOYID_5697,CNTID_5697,Sandra,Sherr,Sherr Sandra,2017-10-17,Female,sandra_sherr@bryantwilliams.com,(976)858-7358x16809,182,No,2017-01-24
LOYID_5698,CNTID_5698,Barbara,Richmeier,Barbara Richmeier,1969-04-15,Female,barbara_richmeier@hardyjenkinsandmorris.com,+1-014-629-6918x012,102,Yes,2017-01-15
LOYID_5699,CNTID_5699,Donna,Hetcher,Donna Hetcher,2010-07-29,Female,donna_hetcher@wilsonltd.com,(383)970-1395x58681,250,Yes,2018-11-26
LOYID_5700,CNTID_5700,Linda,Ozolins,Linda Ozolins,1994-09-19,Female,linda_ozolins@brownllc.com,(842)008-3048,58,Yes,2018-08-13
LOYID_5701,CNTID_5701,Mary,Marana,Mary Marana,2014-08-21,Female,mary_marana@milleralvaradoandhurley.com,+1-376-606-3476,182,Yes,2017-02-25
LOYID_5702,CNTID_5702,Patricia,Orr,Patricia Orr,2017-06-24,Female,patricia_orr@thompsonfisher.com,397-665-9514,227,No,2017-04-27
LOYID_5703,CNTID_5703,Betty,Velega,Betty Velega,1973-10-19,Female,betty_velega@shawparkerandbecker.com,724-572-0506x97775,130,Yes,2018-01-02
LOYID_5704,CNTID_5704,Margaret,Tann,Margaret Tann,2016-06-19,Female,margaret_tann@petersonandsons.com,+1-354-714-0108x8017,76,No,2017-10-15
LOYID_5705,CNTID_5705,Nancy,Knauss,Nancy Knauss,1970-06-02,Female,nancy_knauss@kelleybrownandlambert.com,001-609-348-2721x59944,274,Yes,2018-07-31
LOYID_5706,CNTID_5706,Susan,Krieger,Susan Krieger,2010-06-03,Female,susan_krieger@flynnblackandcain.com,278.056.0424,132,Yes,2017-03-29
LOYID_5707,CNTID_5707,Linda,Eberhard,Linda Eberhard,1989-05-10,Female,linda_eberhard@weavergoodwin.com,001-101-184-5957x872,90,Yes,2017-10-30
LOYID_5708,CNTID_5708,Helen,Cheramie,Helen Cheramie,1999-04-08,Female,helen_cheramie@adkinsthomasandprice.com,373-473-2619,154,No,2017-11-30
LOYID_5709,CNTID_5709,Linda,Newby,Linda Newby,2009-10-23,Female,linda_newby@williamswashingtonandphillips.com,001-607-773-4988x135,193,No,2018-07-14
LOYID_5710,CNTID_5710,Carol,Boje,Carol Boje,1996-07-07,Female,carol_boje@dunninc.com,+1-160-344-1514x29898,10,Yes,2018-06-30
LOYID_5711,CNTID_5711,Sarah,Drees,Sarah Drees,1977-04-23,Female,sarah_drees@barryobrienandpalmer.com,(437)521-3695,272,Yes,2018-12-06
LOYID_5712,CNTID_5712,Ruth,Krishna,Ruth Krishna,2007-05-20,Female,ruth_krishna@cordovacarrollandgray.com,001-711-393-3708,19,Yes,2017-03-14
LOYID_5713,CNTID_5713,Margaret,Audrey,Margaret Audrey,1989-12-11,Female,margaret_audrey@mirandacobb.com,+1-737-623-0088x72318,91,No,2018-01-24
LOYID_5714,CNTID_5714,Mary,Mario,Mario Mary,1972-03-18,Female,mary_mario@bryantthompsonandjohnson.com,708-872-7996x36098,115,Yes,2018-07-10
LOYID_5715,CNTID_5715,Betty,Wehrle,Betty xehrle,1972-07-20,Female,betty_wehrle@garciabrownandduncan.com,001-353-458-4623x9030,98,No,2017-02-20
LOYID_5716,CNTID_5716,Susan,Sauredo,Susan Sauredo,1976-11-29,Female,susan_sauredo@suttonhaley.com,+1-279-197-6671x6133,139,No,2018-05-10
LOYID_5717,CNTID_5717,Susan,Mckensie,Susaw Mckensie,1997-05-18,Female,susan_mckensie@cortezplc.com,001-094-740-1542x6046,63,Yes,2017-11-05
LOYID_5718,CNTID_5718,Sharon,Corvino,Sharon Corvino,1998-11-18,Female,sharon_corvino@rothllc.com,490.158.0174x19821,57,No,2017-05-14
LOYID_5719,CNTID_5719,Laura,Mcgonnell,Laura Mcgonnell,1990-04-01,Female,laura_mcgonnell@blairreyesandestes.com,757-087-8914x29586,64,No,2018-09-22
LOYID_5720,CNTID_5720,Sarah,Drago,Sarah Drago,1986-04-02,Female,sarah_drago@mccarthymiller.com,+1-648-888-3160,83,No,2017-02-16
LOYID_5721,CNTID_5721,Maria,Zolinski,Maria Zocinski,1993-10-13,Female,maria_zolinski@shawgutierrez.com,+1-391-110-3562x7423,237,No,2018-10-26
LOYID_5722,CNTID_5722,Sarah,Tugman,Sarah Tugman,2008-02-21,Female,sarah_tugman@mckayplc.com,+1-812-291-8842x780,189,Yes,2017-01-12
LOYID_5723,CNTID_5723,Laura,Dahn,Laura Dahn,1991-04-27,Female,laura_dahn@wagnerltd.com,1129313418,81,Yes,2018-07-25
LOYID_5724,CNTID_5724,Patricia,Heesch,Patricia Heesch,1981-01-03,Female,patricia_heesch@kingplc.com,001-136-304-2715,139,No,2017-07-12
LOYID_5725,CNTID_5725,Jennifer,Livernash,Jennifer Livernash,1972-05-13,Female,jennifer_livernash@ochoastanleyandjohnson.com,001-840-580-5971x2458,274,No,2017-07-05
LOYID_5726,CNTID_5726,Susan,Cosgray,Susan Cosgray,1999-02-16,Female,susan_cosgray@hartgroup.com,088-301-9222x19243,255,Yes,2018-06-20
LOYID_5727,CNTID_5727,Kimberly,Sale,Kimbersy Sale,1996-02-09,Female,kimberly_sale@walkermarshall.com,001-493-217-9233x743,232,Yes,2018-01-27
LOYID_5728,CNTID_5728,Lisa,Graffeo,Lisa Graffeo,2014-11-23,Female,lisa_graffeo@roseplc.com,536-104-7504x041,69,No,2017-10-26
LOYID_5729,CNTID_5729,Michelle,Struggs,Michdlle Struggs,2014-02-25,Female,michelle_struggs@hendrixinc.com,713.936.6321x375,189,Yes,2017-05-04
LOYID_5730,CNTID_5730,Barbara,Mcghan,Barbara Mcghan,1982-10-23,Female,barbara_mcghan@jenkinsmartinandcoleman.com,987.392.4166x362,230,Yes,2018-06-06
LOYID_5731,CNTID_5731,Karen,Pupa,Kalen Pupa,1997-04-30,Female,karen_pupa@weavermarquez.com,(046)327-8907x2840,262,Yes,2018-06-03
LOYID_5732,CNTID_5732,Mary,Blaida,Marp Blaida,1998-03-23,Female,mary_blaida@ramirezjackson.com,(592)693-1168x417,263,Yes,2017-07-26
LOYID_5733,CNTID_5733,Margaret,Kisicki,Margaret Kisicki,1982-04-27,Female,margaret_kisicki@hornramseyandnichols.com,+1-214-482-8429x1446,291,No,2018-03-16
LOYID_5734,CNTID_5734,Sarah,Hecox,Hecox Sarah,2005-10-03,Female,sarah_hecox@morganjackson.com,+1-981-170-3688,181,Yes,2018-01-07
LOYID_5735,CNTID_5735,Michelle,Bissell,Michelle Bissell,1978-05-26,Female,michelle_bissell@garciainc.com,407.003.3278,28,Yes,2017-05-19
LOYID_5736,CNTID_5736,Elizabeth,Mceuen,Elizabeth Mceuen,2001-10-03,Female,elizabeth_mceuen@freywhiteheadandandrews.com,841-417-2727,195,No,2018-10-02
LOYID_5737,CNTID_5737,Betty,Brattain,Benty Brattain,1982-05-21,Female,betty_brattain@wilsonbarrett.com,(542)462-7846x44875,206,No,2017-06-22
LOYID_5738,CNTID_5738,Kimberly,Goslee,Kimberly Goslee,2002-09-23,Female,kimberly_goslee@mendezvega.com,568.102.5315x07160,110,No,2017-10-01
LOYID_5739,CNTID_5739,Patricia,Baliga,Patricia Baliga,2007-02-28,Female,patricia_baliga@saundersllc.com,+1-360-898-4959x53676,146,No,2018-03-11
LOYID_5740,CNTID_5740,Sharon,Kuk,Sharon Kuk,1995-06-26,Female,sharon_kuk@welchltd.com,645.878.0058x966,137,No,2018-02-08
LOYID_5741,CNTID_5741,Margaret,Loughner,Margaret Loughner,1988-06-30,Female,margaret_loughner@campbellbrown.com,+1-616-064-7521x5190,85,Yes,2017-09-30
LOYID_5742,CNTID_5742,Carol,Pineda,Carol Pineda,2017-08-09,Female,carol_pineda@tategonzales.com,+1-986-927-2398,28,Yes,2018-07-20
LOYID_5743,CNTID_5743,Donna,Ferrero,Donna Ferrero,1994-04-08,Female,donna_ferrero@vazquezmartinezandchandler.com,752-636-2568x664,162,Yes,2018-02-23
LOYID_5744,CNTID_5744,Maria,Ralko,Ralko Maria,1988-01-23,Female,maria_ralko@martinwatson.com,639-066-4971,105,No,2017-11-16
LOYID_5745,CNTID_5745,Dorothy,Chomka,Dorothy Chomka,1975-01-20,Female,dorothy_chomka@rubiowright.com,002-017-2216x501,222,Yes,2017-12-31
LOYID_5746,CNTID_5746,Karen,Kempner,Karen Kempner,1983-01-19,Female,karen_kempner@mcconnellbrooks.com,001-327-086-9304x1178,14,Yes,2017-06-18
LOYID_5747,CNTID_5747,Nancy,Gilhuly,Nancy Gihhuly,1970-10-04,Female,nancy_gilhuly@andradeandsons.com,111.297.2810x618,241,No,2017-12-26
LOYID_5748,CNTID_5748,Sharon,Braddy,Sharon Braddy,1986-09-18,Female,sharon_braddy@hallgreene.com,001-375-972-4554x005,258,No,2018-03-30
LOYID_5749,CNTID_5749,Sarah,Koegler,Sarah Koegler,2007-01-29,Female,sarah_koegler@thompsonandsons.com,001-590-337-3899x89329,243,Yes,2017-05-24
LOYID_5750,CNTID_5750,Dorothy,Fedorczyk,Dorothy Fedorczyk,1979-01-30,Female,dorothy_fedorczyk@prattlamandbarber.com,753-007-0421,119,Yes,2018-02-21
LOYID_5751,CNTID_5751,Sandra,Leigh,Sandra Leigh,1993-12-28,Female,sandra_leigh@claythompsonandwilson.com,+1-577-563-8779x02242,162,Yes,2017-06-25
LOYID_5752,CNTID_5752,Carol,Shouse,Carol Shouse,2003-10-15,Female,carol_shouse@evansswanson.com,708-852-3855,225,No,2017-01-06
LOYID_5753,CNTID_5753,Sandra,Trexler,Sasdra Trexler,1991-10-25,Female,sandra_trexler@taylorharris.com,(999)133-3794x6371,119,Yes,2018-03-28
LOYID_5754,CNTID_5754,Sarah,Broadstone,Sarah Broadstone,1972-05-29,Female,sarah_broadstone@collinsharrell.com,560.415.9570x630,293,No,2017-12-12
LOYID_5755,CNTID_5755,Carol,Milster,Carol Milster,2008-06-19,Female,carol_milster@dickersonhowellandnewton.com,001-074-992-7766,108,Yes,2017-11-02
LOYID_5756,CNTID_5756,Helen,Kuja,Helen Kuja,1983-09-15,Female,helen_kuja@harringtonrichardson.com,(305)141-5881,74,Yes,2017-08-29
LOYID_5757,CNTID_5757,Ruth,Distasio,Distasio Ruth,2014-10-06,Female,ruth_distasio@thomasparker.com,3429049278,190,Yes,2018-01-13
LOYID_5758,CNTID_5758,Sarah,Gyllenband,Gyllenband Sarah,1969-04-01,Female,sarah_gyllenband@baldwinltd.com,(043)459-8048x751,248,Yes,2018-05-22
LOYID_5759,CNTID_5759,Susan,Kaliszuk,Susan Kaliszuk,2013-07-24,Female,susan_kaliszuk@stantonmarshall.com,(506)152-1657x28709,295,Yes,2018-04-04
LOYID_5760,CNTID_5760,Betty,Mikowski,Betty Mioowski,2014-12-07,Female,betty_mikowski@westgroup.com,(446)074-2639x6440,264,No,2017-04-12
LOYID_5761,CNTID_5761,Ruth,Oclair,Ruth Oclair,1979-09-23,Female,ruth_oclair@quinnwilsonandroberts.com,(337)826-3378x51181,162,No,2017-02-12
LOYID_5762,CNTID_5762,Donna,Sutton,Donna Sutton,2007-05-01,Female,donna_sutton@perrymiller.com,786.084.7076x0610,99,No,2017-04-04
LOYID_5763,CNTID_5763,Sarah,Lisy,Sarah Lisy,2003-03-11,Female,sarah_lisy@reedplc.com,(928)545-3948x1693,163,No,2018-07-28
LOYID_5764,CNTID_5764,Betty,Patteson,Betty Patteson,2010-04-25,Female,betty_patteson@millerguzmanandmyers.com,448-810-0584,192,No,2018-06-15
LOYID_5765,CNTID_5765,Sharon,Hartgraves,Sharon Hartgraves,1998-09-30,Female,sharon_hartgraves@webbplc.com,001-901-041-4694x634,175,No,2018-10-14
LOYID_5766,CNTID_5766,Helen,Batlle,Helen Batlle,2009-04-30,Female,helen_batlle@ortizclineandgibson.com,001-281-736-6517x988,56,No,2017-11-24
LOYID_5767,CNTID_5767,Susan,Roff,Susan Roff,1978-11-28,Female,susan_roff@johnsondavidsonandwarren.com,288-068-8388x8460,243,No,2017-04-30
LOYID_5768,CNTID_5768,Mary,Sanacore,Marr Sanacore,1976-12-02,Female,mary_sanacore@smithnielsen.com,4896488554,178,No,2018-08-14
LOYID_5769,CNTID_5769,Sandra,Simmers,Sandra Simmers,1983-08-05,Female,sandra_simmers@smallramsey.com,597.063.1151x5471,272,No,2018-05-07
LOYID_5770,CNTID_5770,Dorothy,Focks,Dorothy Focks,1999-11-26,Female,dorothy_focks@comptonandsons.com,001-808-646-8056x7056,226,Yes,2017-06-26
LOYID_5771,CNTID_5771,Maria,Tramell,Maria Tramell,1986-12-10,Female,maria_tramell@millsllc.com,701.589.4592,256,Yes,2017-01-30
LOYID_5772,CNTID_5772,Elizabeth,Helmsing,Elizabyth Helmsing,2018-04-20,Female,elizabeth_helmsing@smithgarciaandbender.com,2619144369,126,Yes,2018-06-23
LOYID_5773,CNTID_5773,Elizabeth,Bozelle,Elizabeth Bozelle,2011-05-25,Female,elizabeth_bozelle@davisthomas.com,453-582-9533x34321,193,No,2018-01-01
LOYID_5774,CNTID_5774,Sarah,Febre,Samah Febre,2004-11-21,Female,sarah_febre@zavalapatrick.com,0703605994,31,Yes,2018-08-16
LOYID_5775,CNTID_5775,Barbara,Vandervort,Barbara Vandervort,1980-03-23,Female,barbara_vandervort@gonzalezjones.com,+1-352-156-8985,42,Yes,2017-05-28
LOYID_5776,CNTID_5776,Ruth,Finkelstein,Finkelstein Ruth,1987-03-07,Female,ruth_finkelstein@johnsonltd.com,733-727-8477x3029,21,No,2018-07-18
LOYID_5777,CNTID_5777,Mary,Tooman,Mary Tooman,1987-10-31,Female,mary_tooman@ortizgarciaanddaugherty.com,2970977670,266,Yes,2017-11-27
LOYID_5778,CNTID_5778,Jennifer,Ladieu,Jennifer Ladieu,1982-08-08,Female,jennifer_ladieu@torrescurryandherrera.com,801-893-5152,102,Yes,2018-01-03
LOYID_5779,CNTID_5779,Patricia,Dollings,Dollings Patricia,2008-08-13,Female,patricia_dollings@rogershutchinson.com,420-009-2395,81,Yes,2018-01-17
LOYID_5780,CNTID_5780,Lisa,Rome,Lisa Rome,1978-01-31,Female,lisa_rome@jonesltd.com,001-074-545-5718x51229,248,Yes,2018-01-06
LOYID_5781,CNTID_5781,Linda,Provost,Provost Linda,2012-11-21,Female,linda_provost@bruceleeandmack.com,(332)504-4371x94529,278,Yes,2018-10-19
LOYID_5782,CNTID_5782,Elizabeth,Galusha,Elizabeth Galusha,1971-11-03,Female,elizabeth_galusha@kaufmangroup.com,001-763-276-2777x99496,88,No,2018-11-09
LOYID_5783,CNTID_5783,Lisa,Valakas,Lisa Valakas,2001-11-19,Female,lisa_valakas@wonghoustonandlevy.com,+1-883-367-8997x828,138,No,2017-01-22
LOYID_5784,CNTID_5784,Helen,Rauscher,Helen Rauscher,2010-06-09,Female,helen_rauscher@jonesgroup.com,+1-849-323-4651,126,No,2018-05-24
LOYID_5785,CNTID_5785,Nancy,Igbal,Nancy Igbal,2013-05-23,Female,nancy_igbal@gomezweberandrodgers.com,475-566-7950x09264,221,No,2018-09-09
LOYID_5786,CNTID_5786,Lisa,Ostendorf,Lisa Ostendorf,1973-11-07,Female,lisa_ostendorf@gillltd.com,550-247-3814x500,223,No,2018-04-17
